ticket_id,customer_id,created_at,resolved_at,category,status,cs_rep_id,first_response_mins,resolution_mins
4207,1207,2024-04-22,2024-04-22,usage_question,closed,27,85,0
4208,702,2024-10-23,2024-10-30,bug,closed,26,55,10080
4209,399,2024-01-15,2024-01-19,usage_question,closed,47,224,5760
4210,1969,2024-06-12,2024-06-16,feature_request,closed,43,76,5760
4211,1218,2024-01-10,2024-01-10,usage_question,closed,6,124,0
4212,155,2024-11-07,2024-11-13,usage_question,closed,9,139,8640
4213,516,2024-07-30,2024-08-03,bug,closed,26,111,5760
4214,92,2024-05-03,2024-05-03,bug,closed,9,175,0
4215,362,2024-09-16,2024-09-16,bug,closed,40,104,0
4216,1725,2024-01-25,2024-01-29,billing,closed,21,33,5760
4217,1856,2023-04-24,2023-04-25,bug,closed,35,99,1440
4218,885,2024-12-20,2024-12-20,usage_question,closed,45,99,0
4219,562,2024-04-03,2024-04-10,bug,closed,30,149,10080
4220,606,2024-03-31,2024-03-31,bug,closed,31,149,0
4221,1031,2024-12-11,2024-12-11,billing,closed,45,55,0
4222,260,2024-11-07,2024-11-07,other,closed,49,124,0
4223,192,2024-05-28,2024-05-28,usage_question,closed,45,215,0
4224,408,2023-07-15,2023-07-15,billing,closed,27,144,0
4225,927,2024-12-05,2024-12-10,bug,closed,27,119,7200
4226,668,2024-03-01,2024-03-05,feature_request,closed,17,46,5760
4227,628,2024-01-26,2024-01-30,other,closed,45,25,5760
4228,869,2024-09-06,2024-09-09,bug,closed,40,63,4320
4229,231,2024-10-20,2024-10-21,bug,closed,13,220,1440
4230,1598,2024-05-27,2024-06-01,billing,closed,49,33,7200
4231,1111,2024-02-07,2024-02-07,bug,closed,8,166,0
4232,1205,2023-10-01,2023-10-05,bug,closed,3,85,5760
4233,1969,2024-06-28,2024-07-02,feature_request,closed,45,224,5760
4234,161,2024-09-15,2024-09-15,other,closed,34,33,0
4235,1722,2023-12-22,2023-12-22,bug,closed,49,202,0
4236,132,2024-11-30,2024-11-30,billing,closed,45,143,0
4237,1459,2023-04-18,2023-04-18,bug,closed,4,128,0
4238,1439,2024-03-02,2024-03-07,other,closed,4,223,7200
4239,1462,2024-06-20,2024-06-23,other,closed,50,103,4320
4240,112,2024-09-22,2024-09-29,feature_request,closed,42,173,10080
4241,1617,2024-07-09,2024-07-15,bug,closed,1,116,8640
4242,280,2024-12-28,2024-12-28,bug,closed,48,117,0
4243,1551,2024-02-06,2024-02-13,usage_question,closed,29,61,10080
4244,232,2024-11-07,2024-11-10,usage_question,closed,40,52,4320
4245,1712,2024-04-29,2024-04-29,bug,closed,45,144,0
4246,1599,2024-12-26,2025-01-01,other,open,19,203,8640
4247,1025,2024-03-27,2024-03-27,other,closed,45,46,0
4248,977,2024-03-13,2024-03-13,bug,closed,44,158,0
4249,412,2024-01-07,2024-01-12,feature_request,closed,27,151,7200
4250,1614,2024-07-04,2024-07-04,feature_request,closed,30,176,0
4251,1957,2024-12-19,2024-12-19,bug,closed,6,235,0
4252,172,2024-09-04,2024-09-10,other,closed,15,40,8640
4253,1482,2024-09-17,2024-09-17,usage_question,closed,36,92,0
4254,1882,2024-09-22,2024-09-28,bug,closed,6,184,8640
4255,1716,2024-05-28,2024-05-30,bug,closed,10,182,2880
4256,695,2024-07-28,2024-07-28,usage_question,closed,49,33,0
4257,1583,2023-10-30,2023-11-05,billing,closed,49,208,8640
4258,655,2024-08-10,2024-08-10,usage_question,closed,15,130,0
4259,1423,2024-02-13,2024-02-18,billing,closed,40,81,7200
4260,447,2024-09-22,2024-09-24,bug,closed,48,86,2880
4261,549,2024-08-17,2024-08-23,feature_request,closed,22,57,8640
4262,1037,2023-10-24,2023-10-27,usage_question,closed,40,122,4320
4263,1382,2024-05-29,2024-06-02,billing,closed,36,61,5760
4264,1160,2023-12-10,2023-12-14,usage_question,closed,38,215,5760
4265,916,2024-03-23,2024-03-23,other,closed,44,32,0
4266,1126,2023-11-29,2023-11-29,feature_request,closed,46,227,0
4267,1078,2024-06-26,2024-07-03,bug,closed,47,119,10080
4268,474,2023-11-20,2023-11-24,bug,closed,44,68,5760
4269,549,2023-06-17,2023-06-17,usage_question,closed,31,43,0
4270,1588,2024-05-14,2024-05-19,other,closed,2,89,7200
4271,142,2023-12-03,2023-12-10,usage_question,closed,16,154,10080
4272,338,2024-03-18,2024-03-25,bug,closed,21,236,10080
4273,1003,2024-08-09,2024-08-09,other,closed,22,218,0
4274,586,2024-08-26,2024-08-31,usage_question,closed,39,176,7200
4275,717,2024-07-08,2024-07-08,other,closed,35,90,0
4276,172,2024-10-05,2024-10-05,feature_request,closed,14,103,0
4277,1679,2024-10-25,2024-10-27,usage_question,closed,11,112,2880
4278,1858,2023-11-27,2023-12-02,feature_request,closed,13,147,7200
4279,782,2024-11-01,2024-11-01,bug,closed,16,145,0
4280,446,2024-08-16,2024-08-17,usage_question,closed,31,90,1440
4281,985,2024-07-29,2024-07-29,other,closed,14,80,0
4282,522,2024-11-29,2024-12-04,usage_question,closed,34,93,7200
4283,211,2024-11-22,2024-11-24,feature_request,closed,33,168,2880
4284,1675,2024-01-15,2024-01-16,other,closed,29,59,1440
4285,1642,2024-07-22,2024-07-22,billing,closed,16,154,0
4286,1782,2024-12-01,2024-12-01,billing,closed,35,55,0
4287,44,2024-12-16,2024-12-16,usage_question,closed,38,43,0
4288,1425,2024-05-03,2024-05-03,usage_question,closed,46,223,0
4289,1077,2024-07-22,2024-07-22,usage_question,closed,2,189,0
4290,1371,2024-09-10,2024-09-14,bug,closed,3,19,5760
4291,1582,2024-08-19,2024-08-19,feature_request,closed,36,24,0
4292,5,2024-03-20,2024-03-24,bug,closed,7,172,5760
4293,1921,2023-10-24,2023-10-29,usage_question,closed,1,91,7200
4294,765,2024-06-15,2024-06-17,other,closed,49,67,2880
4295,1780,2024-09-10,2024-09-10,feature_request,closed,4,34,0
4296,1434,2023-11-25,2023-11-28,bug,closed,46,66,4320
4297,408,2024-06-10,2024-06-10,other,closed,34,182,0
4298,305,2024-12-16,2024-12-18,billing,closed,15,226,2880
4299,1716,2024-12-29,2024-12-29,billing,closed,5,49,0
4300,787,2024-08-11,2024-08-17,feature_request,closed,8,134,8640
4301,539,2024-06-15,2024-06-15,other,closed,29,28,0
4302,677,2024-01-20,2024-01-24,usage_question,closed,31,133,5760
4303,174,2023-10-27,2023-10-27,bug,closed,9,145,0
4304,413,2024-11-14,2024-11-18,other,closed,7,17,5760
4305,1085,2024-06-13,2024-06-13,other,closed,14,205,0
4306,1136,2023-12-13,2023-12-13,usage_question,closed,5,77,0
4307,342,2024-11-21,2024-11-25,usage_question,closed,3,181,5760
4308,1560,2024-06-12,2024-06-12,other,closed,43,148,0
4309,611,2024-11-02,2024-11-02,usage_question,closed,5,120,0
4310,595,2024-08-12,2024-08-19,other,closed,36,165,10080
4311,1991,2024-07-26,2024-07-30,billing,closed,42,140,5760
4312,88,2024-07-28,2024-08-04,bug,closed,10,226,10080
4313,398,2024-06-24,2024-06-29,feature_request,closed,5,47,7200
4314,1150,2023-12-20,2023-12-23,bug,closed,47,172,4320
4315,192,2023-10-10,2023-10-13,bug,closed,40,155,4320
4316,262,2023-10-26,2023-10-28,usage_question,closed,27,18,2880
4317,612,2024-10-12,2024-10-12,usage_question,closed,22,185,0
4318,874,2024-04-25,2024-04-27,feature_request,closed,16,87,2880
4319,1212,2024-12-20,2024-12-22,other,closed,23,40,2880
4320,597,2024-05-03,2024-05-03,usage_question,closed,24,115,0
4321,1832,2024-10-18,2024-10-18,billing,closed,50,155,0
4322,1937,2024-10-01,2024-10-04,usage_question,closed,50,187,4320
4323,1228,2024-05-11,2024-05-11,bug,closed,6,170,0
4324,1881,2024-10-14,2024-10-14,bug,closed,31,62,0
4325,1462,2024-09-16,2024-09-20,other,closed,47,57,5760
4326,1292,2024-10-14,2024-10-14,usage_question,closed,33,28,0
4327,485,2024-04-08,2024-04-13,bug,closed,32,167,7200
4328,1937,2023-10-31,2023-10-31,usage_question,closed,43,220,0
4329,638,2023-10-30,2023-10-30,usage_question,closed,15,91,0
4330,1385,2024-04-18,2024-04-24,feature_request,closed,46,45,8640
4331,812,2023-11-30,2023-11-30,feature_request,closed,38,19,0
4332,1317,2023-06-28,2023-07-05,usage_question,closed,50,65,10080
4333,1346,2024-10-20,2024-10-20,other,closed,43,191,0
4334,1700,2024-08-13,2024-08-13,bug,closed,7,57,0
4335,1122,2024-10-31,2024-10-31,usage_question,closed,49,74,0
4336,1744,2024-02-13,2024-02-18,usage_question,closed,47,198,7200
4337,1744,2024-06-26,2024-06-26,bug,closed,11,31,0
4338,723,2024-11-29,2024-11-29,billing,closed,27,143,0
4339,160,2024-06-08,2024-06-08,billing,closed,10,96,0
4340,1870,2024-03-25,2024-03-26,other,closed,44,113,1440
4341,1185,2023-12-05,2023-12-05,usage_question,closed,5,29,0
4342,1152,2024-07-29,2024-07-30,bug,closed,25,23,1440
4343,1893,2024-02-14,2024-02-14,bug,closed,42,86,0
4344,1718,2024-08-24,2024-08-24,usage_question,closed,24,207,0
4345,1103,2024-07-21,2024-07-21,bug,closed,14,39,0
4346,580,2024-06-28,2024-06-29,usage_question,closed,17,184,1440
4347,1248,2024-12-08,2024-12-13,billing,closed,24,74,7200
4348,1809,2024-05-01,2024-05-01,usage_question,closed,11,165,0
4349,648,2024-04-10,2024-04-11,usage_question,closed,43,217,1440
4350,53,2024-03-06,2024-03-08,usage_question,closed,19,198,2880
4351,524,2024-02-03,2024-02-03,other,closed,12,202,0
4352,1798,2024-11-14,2024-11-16,feature_request,closed,44,24,2880
4353,1816,2024-05-16,2024-05-21,billing,closed,7,94,7200
4354,1119,2024-03-25,2024-03-25,other,closed,24,204,0
4355,307,2024-11-01,2024-11-04,other,closed,31,162,4320
4356,711,2024-05-16,2024-05-16,bug,closed,8,21,0
4357,1247,2023-11-16,2023-11-20,bug,closed,49,72,5760
4358,1328,2024-12-01,2024-12-01,usage_question,closed,8,37,0
4359,591,2024-05-09,2024-05-09,usage_question,closed,29,76,0
4360,1766,2024-10-08,2024-10-09,billing,closed,47,162,1440
4361,335,2024-07-12,2024-07-15,bug,closed,26,85,4320
4362,1636,2024-04-04,2024-04-07,usage_question,closed,33,222,4320
4363,774,2024-02-16,2024-02-16,bug,closed,27,156,0
4364,1949,2024-11-06,2024-11-11,bug,closed,30,95,7200
4365,1526,2024-08-10,2024-08-10,usage_question,closed,22,23,0
4366,145,2024-11-12,2024-11-12,feature_request,closed,44,121,0
4367,945,2024-11-02,2024-11-02,other,closed,25,155,0
4368,286,2024-01-23,2024-01-23,billing,closed,19,68,0
4369,1829,2024-08-09,2024-08-09,billing,closed,36,212,0
4370,425,2023-12-25,2023-12-25,usage_question,closed,9,162,0
4371,1910,2024-09-02,2024-09-02,usage_question,closed,24,124,0
4372,1254,2024-12-02,2024-12-02,bug,closed,47,36,0
4373,469,2024-03-10,2024-03-10,usage_question,closed,16,57,0
4374,1263,2024-09-17,2024-09-17,bug,closed,9,210,0
4375,534,2024-06-09,2024-06-09,bug,closed,9,127,0
4376,698,2024-05-07,2024-05-09,bug,closed,47,95,2880
4377,1483,2024-11-16,2024-11-16,other,closed,10,58,0
4378,573,2024-07-30,2024-07-30,bug,closed,47,164,0
4379,957,2024-05-02,2024-05-02,bug,closed,31,85,0
4380,157,2024-11-02,2024-11-07,bug,closed,14,124,7200
4381,832,2024-09-29,2024-09-30,billing,closed,22,48,1440
4382,1059,2024-06-17,2024-06-17,billing,closed,25,97,0
4383,1999,2024-12-27,2024-12-29,bug,closed,30,234,2880
4384,1357,2024-10-02,2024-10-02,usage_question,closed,40,33,0
4385,1387,2024-02-27,2024-02-27,other,closed,27,103,0
4386,978,2024-06-21,2024-06-22,bug,closed,1,139,1440
4387,828,2024-01-19,2024-01-21,other,closed,38,222,2880
4388,856,2024-07-24,2024-07-26,usage_question,closed,29,154,2880
4389,324,2024-08-04,2024-08-04,usage_question,closed,24,239,0
4390,1331,2024-09-15,2024-09-15,bug,closed,36,19,0
4391,1280,2023-10-22,2023-10-22,other,closed,16,164,0
4392,1417,2023-10-17,2023-10-17,other,closed,10,59,0
4393,444,2024-11-16,2024-11-23,usage_question,closed,32,140,10080
4394,43,2024-11-08,2024-11-08,bug,closed,42,68,0
4395,396,2024-12-06,2024-12-06,other,closed,36,50,0
4396,1511,2024-09-12,2024-09-13,usage_question,closed,42,106,1440
4397,1897,2024-05-10,2024-05-17,other,closed,1,72,10080
4398,1312,2024-11-03,2024-11-03,bug,closed,49,171,0
4399,1950,2024-09-16,2024-09-18,other,closed,25,166,2880
4400,1584,2024-03-25,2024-03-29,usage_question,closed,37,200,5760
4401,1494,2024-04-24,2024-04-29,usage_question,closed,22,142,7200
4402,1732,2024-10-27,2024-11-01,other,closed,32,225,7200
4403,196,2024-06-13,2024-06-13,bug,closed,42,131,0
4404,1275,2023-12-02,2023-12-02,usage_question,closed,40,198,0
4405,1262,2023-10-10,2023-10-10,bug,closed,42,153,0
4406,367,2024-01-08,2024-01-08,usage_question,closed,25,134,0
4407,103,2024-09-17,2024-09-24,usage_question,closed,21,45,10080
4408,1503,2024-04-25,2024-04-25,bug,closed,17,135,0
4409,1806,2024-06-03,2024-06-03,bug,closed,34,182,0
4410,1466,2024-08-03,2024-08-03,bug,closed,22,122,0
4411,1321,2024-08-21,2024-08-21,other,closed,26,42,0
4412,914,2024-06-23,2024-06-29,feature_request,closed,42,39,8640
4413,267,2023-04-13,2023-04-15,usage_question,closed,19,238,2880
4414,1329,2024-11-23,2024-11-26,feature_request,closed,7,32,4320
4415,1694,2024-10-24,2024-10-26,feature_request,closed,6,138,2880
4416,1636,2024-11-29,2024-12-01,usage_question,closed,49,117,2880
4417,226,2024-12-10,2024-12-11,bug,closed,32,149,1440
4418,464,2024-08-09,2024-08-11,feature_request,closed,50,197,2880
4419,1025,2024-02-25,2024-02-26,bug,closed,36,41,1440
4420,1895,2024-05-08,2024-05-08,other,closed,22,76,0
4421,563,2024-07-16,2024-07-21,usage_question,closed,32,146,7200
4422,1439,2024-05-25,2024-05-28,feature_request,closed,43,55,4320
4423,1342,2024-03-17,2024-03-21,usage_question,closed,47,101,5760
4424,1357,2024-01-15,2024-01-18,usage_question,closed,32,122,4320
4425,1900,2023-10-13,2023-10-20,usage_question,closed,22,133,10080
4426,470,2024-10-07,2024-10-07,usage_question,closed,45,188,0
4427,606,2023-10-23,2023-10-23,feature_request,closed,42,109,0
4428,1812,2023-08-20,2023-08-25,usage_question,closed,25,61,7200
4429,458,2024-04-13,2024-04-16,bug,closed,9,233,4320
4430,216,2024-10-21,2024-10-21,bug,closed,9,184,0
4431,651,2024-05-11,2024-05-13,feature_request,closed,5,130,2880
4432,343,2024-06-14,2024-06-16,bug,closed,22,202,2880
4433,969,2024-06-01,2024-06-01,feature_request,closed,38,95,0
4434,1341,2023-12-14,2023-12-20,usage_question,closed,49,157,8640
4435,513,2024-10-20,2024-10-22,usage_question,closed,45,214,2880
4436,1609,2024-05-29,2024-06-04,bug,closed,8,28,8640
4437,1794,2023-04-05,2023-04-08,bug,closed,31,169,4320
4438,1948,2023-12-01,2023-12-03,usage_question,closed,48,80,2880
4439,1814,2024-11-27,2024-11-27,bug,closed,33,100,0
4440,1291,2024-08-22,2024-08-23,feature_request,closed,14,199,1440
4441,578,2024-02-09,2024-02-15,bug,closed,37,63,8640
4442,1493,2023-12-01,2023-12-01,usage_question,closed,25,55,0
4443,1310,2024-04-29,2024-05-02,feature_request,closed,36,25,4320
4444,1216,2024-12-01,2024-12-03,usage_question,closed,24,103,2880
4445,1033,2024-08-12,2024-08-14,feature_request,closed,40,180,2880
4446,1791,2023-10-06,2023-10-12,feature_request,closed,17,20,8640
4447,439,2023-10-26,2023-10-31,usage_question,closed,13,48,7200
4448,1704,2023-10-23,2023-10-28,bug,closed,42,184,7200
4449,95,2024-12-24,2024-12-24,bug,closed,38,225,0
4450,349,2024-07-25,2024-07-25,bug,closed,12,19,0
4451,297,2024-06-23,2024-06-25,usage_question,closed,33,193,2880
4452,911,2024-03-06,2024-03-06,bug,closed,15,173,0
4453,97,2024-04-15,2024-04-15,feature_request,closed,49,236,0
4454,577,2024-07-22,2024-07-22,other,closed,24,126,0
4455,939,2023-12-07,2023-12-07,usage_question,closed,6,194,0
4456,1370,2024-06-16,2024-06-23,feature_request,closed,4,124,10080
4457,738,2024-09-08,2024-09-08,bug,closed,11,73,0
4458,1010,2024-12-22,2024-12-29,other,closed,15,224,10080
4459,1033,2024-10-05,2024-10-05,bug,closed,8,106,0
4460,517,2024-11-06,2024-11-10,usage_question,closed,50,17,5760
4461,751,2024-07-09,2024-07-09,usage_question,closed,38,204,0
4462,1629,2024-07-18,2024-07-23,other,closed,26,154,7200
4463,890,2024-07-02,2024-07-02,usage_question,closed,29,68,0
4464,1178,2024-11-06,2024-11-07,usage_question,closed,31,115,1440
4465,453,2023-11-01,2023-11-01,billing,closed,15,61,0
4466,580,2024-03-01,2024-03-04,usage_question,closed,10,131,4320
4467,1162,2024-04-11,2024-04-15,bug,closed,23,60,5760
4468,1731,2024-03-30,2024-03-30,bug,closed,30,115,0
4469,1720,2023-07-05,2023-07-07,feature_request,closed,22,55,2880
4470,1298,2024-09-21,2024-09-23,bug,closed,3,122,2880
4471,867,2023-01-16,2023-01-20,feature_request,closed,1,49,5760
4472,1440,2023-12-03,2023-12-03,bug,closed,47,187,0
4473,939,2024-12-15,2024-12-15,billing,closed,13,128,0
4474,743,2024-12-17,2024-12-17,feature_request,closed,38,27,0
4475,956,2024-03-28,2024-04-03,feature_request,closed,29,100,8640
4476,1135,2024-11-25,2024-11-30,billing,closed,36,160,7200
4477,1163,2024-11-13,2024-11-17,usage_question,closed,31,65,5760
4478,848,2024-06-22,2024-06-22,other,closed,31,108,0
4479,1400,2024-09-04,2024-09-05,feature_request,closed,32,186,1440
4480,1797,2024-12-09,2024-12-09,feature_request,closed,18,180,0
4481,517,2024-03-14,2024-03-14,usage_question,closed,35,161,0
4482,149,2023-10-13,2023-10-13,feature_request,closed,25,199,0
4483,352,2024-12-26,2025-01-02,bug,open,17,98,10080
4484,1086,2024-10-17,2024-10-21,bug,closed,5,85,5760
4485,463,2024-04-20,2024-04-22,feature_request,closed,10,205,2880
4486,539,2024-06-01,2024-06-01,usage_question,closed,46,110,0
4487,1830,2023-10-19,2023-10-26,feature_request,closed,10,215,10080
4488,21,2024-09-21,2024-09-23,bug,closed,40,139,2880
4489,868,2024-02-09,2024-02-09,bug,closed,31,97,0
4490,98,2024-11-27,2024-12-04,feature_request,closed,26,127,10080
4491,1478,2023-12-07,2023-12-07,bug,closed,21,146,0
4492,731,2024-06-13,2024-06-13,bug,closed,44,192,0
4493,639,2023-09-17,2023-09-21,bug,closed,20,46,5760
4494,1061,2024-04-25,2024-04-25,usage_question,closed,26,16,0
4495,787,2024-10-19,2024-10-20,usage_question,closed,6,224,1440
4496,699,2024-05-21,2024-05-21,usage_question,closed,4,41,0
4497,967,2024-12-07,2024-12-11,bug,closed,22,238,5760
4498,1064,2024-09-10,2024-09-11,billing,closed,18,180,1440
4499,896,2024-03-26,2024-03-31,billing,closed,48,45,7200
4500,194,2024-09-13,2024-09-19,bug,closed,19,192,8640
4501,893,2024-06-16,2024-06-22,bug,closed,23,88,8640
4502,285,2024-12-10,2024-12-10,other,closed,20,161,0
4503,1504,2024-01-03,2024-01-03,feature_request,closed,4,56,0
4504,271,2024-06-09,2024-06-09,other,closed,12,123,0
4505,1292,2024-05-17,2024-05-22,bug,closed,5,146,7200
4506,1797,2024-08-09,2024-08-13,billing,closed,39,177,5760
4507,1089,2024-06-01,2024-06-01,feature_request,closed,49,215,0
4508,1020,2024-02-06,2024-02-06,other,closed,37,194,0
4509,1847,2024-02-01,2024-02-01,usage_question,closed,32,180,0
4510,1840,2024-08-26,2024-08-26,bug,closed,33,58,0
4511,1863,2024-06-22,2024-06-22,billing,closed,42,133,0
4512,201,2024-04-19,2024-04-22,bug,closed,27,187,4320
4513,936,2024-06-23,2024-06-23,bug,closed,16,220,0
4514,1773,2023-10-18,2023-10-21,usage_question,closed,47,116,4320
4515,641,2024-05-30,2024-06-03,usage_question,closed,43,75,5760
4516,1530,2024-06-09,2024-06-09,usage_question,closed,2,213,0
4517,925,2024-10-05,2024-10-10,usage_question,closed,30,102,7200
4518,643,2024-12-23,2024-12-27,bug,closed,40,154,5760
4519,1537,2024-09-16,2024-09-23,billing,closed,10,155,10080
4520,378,2024-06-01,2024-06-04,usage_question,closed,23,196,4320
4521,1063,2024-11-17,2024-11-22,billing,closed,13,32,7200
4522,1748,2024-10-27,2024-11-02,other,closed,49,25,8640
4523,742,2023-11-03,2023-11-05,billing,closed,7,232,2880
4524,144,2024-04-03,2024-04-10,feature_request,closed,35,153,10080
4525,1810,2024-10-15,2024-10-19,other,closed,4,226,5760
4526,145,2024-09-22,2024-09-27,feature_request,closed,22,128,7200
4527,1106,2024-05-06,2024-05-11,usage_question,closed,43,153,7200
4528,47,2023-11-09,2023-11-12,usage_question,closed,42,51,4320
4529,1266,2024-12-28,2024-12-28,billing,closed,23,45,0
4530,1578,2023-10-14,2023-10-17,usage_question,closed,38,137,4320
4531,178,2024-11-03,2024-11-04,feature_request,closed,42,51,1440
4532,1788,2024-08-28,2024-08-28,bug,closed,27,124,0
4533,1594,2024-03-11,2024-03-15,usage_question,closed,32,154,5760
4534,1263,2024-09-13,2024-09-20,feature_request,closed,46,73,10080
4535,204,2024-04-21,2024-04-23,usage_question,closed,11,105,2880
4536,911,2024-03-02,2024-03-05,other,closed,50,20,4320
4537,301,2024-10-05,2024-10-05,billing,closed,33,187,0
4538,235,2024-09-27,2024-09-27,usage_question,closed,46,62,0
4539,567,2024-03-11,2024-03-16,bug,closed,46,191,7200
4540,1087,2024-01-29,2024-02-04,feature_request,closed,24,192,8640
4541,404,2024-09-15,2024-09-15,billing,closed,24,80,0
4542,122,2024-08-13,2024-08-13,usage_question,closed,16,20,0
4543,1016,2023-12-04,2023-12-04,billing,closed,15,121,0
4544,107,2023-07-10,2023-07-11,usage_question,closed,8,66,1440
4545,423,2024-03-13,2024-03-14,bug,closed,15,16,1440
4546,1066,2024-10-04,2024-10-06,bug,closed,8,230,2880
4547,808,2024-06-15,2024-06-16,feature_request,closed,26,223,1440
4548,1293,2024-02-06,2024-02-06,usage_question,closed,16,131,0
4549,1360,2024-08-07,2024-08-07,billing,closed,20,121,0
4550,1838,2024-09-26,2024-09-26,feature_request,closed,17,159,0
4551,1144,2023-11-11,2023-11-15,bug,closed,33,74,5760
