opportunity_id,account_id,contact_id,sales_rep_id,created_at,amount,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason
4892,3141,7329,12,2023-01-10,11784,1,Discovery,Omit,2023-02-15,open,,
4914,3682,7362,14,2023-01-08,8844,2,Demo,Best Case,2020-01-01,open,,
4921,1679,7379,22,2023-03-06,13705,5,Closed,Commit,2023-01-10,won,2023-03-29,
4923,2480,7384,21,2023-01-04,15966,2,Demo,Best Case,2023-01-03,open,,
4936,205,7400,21,2023-01-11,21502,5,Closed,Commit,2023-03-17,won,2023-04-26,
4937,205,7400,21,2023-01-05,9786,3,Proposal,Commit,2023-02-21,open,,
4940,1885,7402,5,2023-01-02,18616,5,Closed,Omit,2023-03-21,won,2023-02-28,
4958,1324,7429,22,2023-01-11,11582,5,Closed,Commit,2020-01-01,lost,2023-05-04,no_decision
4970,3749,7447,25,2023-02-15,8122,5,Closed,Omit,2023-01-09,won,2023-04-05,
4971,282,7452,36,2023-01-10,20981,5,Closed,Omit,2023-01-10,won,2023-04-07,
4975,3731,7461,7,2023-01-08,13155,2,Demo,Omit,2023-01-07,open,,
4976,1448,7468,49,2023-02-20,20594,5,Closed,Commit,2023-01-10,lost,2023-05-07,feature_gap
4979,2759,7471,26,2023-01-11,51461,2,Demo,Best Case,2023-02-22,open,,
4982,3920,7475,26,2023-01-10,49858,2,Demo,Best Case,2023-01-03,open,,
4983,3920,7475,26,2023-01-04,35729,5,Closed,Best Case,2023-01-01,won,2023-01-16,
4984,3920,7475,26,2023-01-04,98086,5,Closed,Omit,2023-01-06,won,2023-01-31,
4988,153,7478,22,2023-01-02,24014,3,Proposal,Omit,2023-01-10,open,,
4998,279,7493,31,2023-01-08,24966,5,Closed,Omit,2023-01-08,won,2023-02-17,
4999,279,7493,31,2023-01-07,5527,2,Demo,Best Case,2023-01-02,open,,
5012,3326,7511,10,2023-01-06,18846,5,Closed,Best Case,2023-01-07,lost,2023-01-31,no_budget
5013,3326,7511,10,2023-01-10,19547,2,Demo,Commit,2023-01-08,open,,
5025,2873,7530,9,2023-01-26,99660,4,Negotiation,Omit,2023-01-01,open,,
5036,968,7546,32,2023-01-03,96663,5,Closed,Commit,2023-01-21,won,2023-03-19,
5038,6,7554,15,2023-01-05,5261,3,Proposal,Best Case,2023-01-08,open,,
5045,3250,7576,4,2023-01-09,14881,5,Closed,Commit,2023-03-18,lost,2023-01-22,timing
5046,3250,7576,4,2023-01-09,11545,1,Discovery,Best Case,2020-01-01,open,,
5047,1079,7577,15,2023-01-01,5670,5,Closed,Best Case,2023-01-06,won,2023-03-27,
5055,1495,7584,7,2023-03-16,13170,0,Qualification,Omit,2020-01-01,open,,
5056,1495,7584,7,2023-03-17,10372,2,Demo,Best Case,2023-02-21,open,,
5064,1593,7608,11,2023-01-29,230933,3,Proposal,Commit,2023-01-10,open,,
5065,1593,7608,11,2023-01-29,214893,3,Proposal,Omit,2023-01-05,open,,
5073,2421,7615,32,2023-01-01,20618,2,Demo,Commit,2023-02-28,open,,
5075,1684,7621,9,2023-01-06,94946,2,Demo,Omit,2023-01-06,open,,
5076,1684,7622,9,2023-01-05,57858,2,Demo,Omit,2023-01-15,open,,
5097,3101,7650,36,2023-01-07,8941,2,Demo,Best Case,2023-02-13,open,,
5098,3101,7652,36,2023-01-07,18174,1,Discovery,Best Case,2023-01-04,open,,
5106,3299,7662,36,2023-02-16,22946,5,Closed,Commit,2023-02-08,lost,2023-04-07,no_budget
5107,2095,7663,5,2023-01-10,6722,5,Closed,Commit,2023-01-15,lost,2023-03-15,no_decision
5108,2095,7663,5,2023-01-05,19193,5,Closed,Commit,2023-01-08,won,2023-01-23,
5150,750,7723,31,2023-01-05,8783,5,Closed,Commit,2023-01-07,lost,2023-05-02,timing
5151,750,7723,31,2023-01-06,14973,1,Discovery,Best Case,2023-01-09,open,,
5152,750,7723,31,2023-01-10,24378,1,Discovery,Best Case,2023-01-07,open,,
5171,2065,7744,2,2023-01-04,12272,2,Demo,Best Case,2023-01-27,open,,
5182,2160,7771,16,2023-01-04,15610,5,Closed,Omit,2023-01-19,won,2023-04-15,
5189,2574,7792,36,2023-01-04,9987,2,Demo,Best Case,2020-01-01,open,,
5210,2608,,2,2023-01-26,68437,1,Discovery,Best Case,2023-01-06,open,,
5211,2608,7821,2,2023-01-24,62332,5,Closed,Omit,2023-03-17,won,2023-04-06,
5212,343,7824,30,2023-01-05,12574,5,Closed,Commit,2023-01-01,lost,2023-04-06,no_budget
5218,2174,7830,34,2023-01-18,24718,3,Proposal,Best Case,2023-02-15,open,,
5219,2174,7828,34,2023-01-20,15771,1,Discovery,Commit,2023-01-08,open,,
5243,1979,7872,33,2023-01-05,8976,3,Proposal,Omit,2020-01-01,open,,
5260,212,7908,49,2023-01-09,22712,2,Demo,Commit,2023-01-03,open,,
5263,3292,7918,45,2023-01-06,94726,5,Closed,Best Case,2023-01-03,won,2023-04-04,
5264,3292,7918,45,2023-01-05,39635,1,Discovery,Best Case,2023-01-10,open,,
5265,3292,8063,45,2023-01-08,49164,2,Demo,Omit,2023-01-05,open,,
5269,3519,7923,44,2023-01-13,17144,3,Proposal,Omit,2023-03-27,open,,
5272,3725,7930,5,2023-03-09,7202,5,Closed,Omit,2020-01-01,lost,2023-03-15,no_budget
5273,3725,7930,5,2023-03-11,22082,5,Closed,Best Case,2023-03-29,won,2023-03-25,
5282,1514,7943,5,2023-01-09,6172,3,Proposal,Best Case,2023-01-08,open,,
5283,1514,7942,5,2023-01-02,12306,5,Closed,Commit,2023-01-02,won,2023-03-24,
5284,1556,7944,15,2023-01-10,44876,5,Closed,Commit,2023-01-02,lost,2023-04-16,timing
5299,3872,7967,43,2023-03-29,8414,5,Closed,Best Case,2023-03-31,won,2023-04-20,
5310,106,7988,25,2023-01-07,87096,1,Discovery,Omit,2023-01-08,open,,
5340,1209,8022,16,2023-01-01,24663,1,Discovery,Best Case,2023-01-13,open,,
5348,90,8044,5,2023-01-23,14925,2,Demo,Omit,2023-01-18,open,,
5354,1740,8053,13,2023-01-02,20483,5,Closed,Omit,2023-03-26,won,2023-01-16,
5355,1740,6210,13,2023-01-11,6689,5,Closed,Omit,2023-01-07,won,2023-02-16,
5356,1740,6210,13,2023-01-02,10709,2,Demo,Commit,2023-03-20,open,,
5357,1740,8052,13,2023-01-01,20296,2,Demo,Omit,2023-01-17,open,,
5358,2754,8056,36,2023-01-10,88312,5,Closed,Best Case,2023-01-09,won,2023-02-19,
5361,2717,8059,34,2023-01-04,66018,5,Closed,Omit,2023-01-08,lost,2023-03-08,no_decision
5362,3292,7918,45,2023-01-04,56031,2,Demo,Best Case,2023-01-10,open,,
5363,3292,7919,45,2023-01-02,57828,5,Closed,Omit,2023-01-01,won,2023-02-05,
5365,2010,8066,49,2023-01-05,275866,5,Closed,Commit,2020-01-01,lost,2023-04-09,feature_gap
5372,3763,8078,11,2023-01-04,98708,5,Closed,Commit,2023-03-16,won,2023-04-14,
5380,1219,1335,12,2023-01-31,38316,2,Demo,Omit,2023-01-04,open,,
5385,527,7032,26,2023-01-07,77691,2,Demo,Commit,2023-02-26,open,,
5386,611,3620,32,2023-03-25,26552,2,Demo,Best Case,2023-01-04,open,,
5394,3352,2990,24,2023-02-26,12520,5,Closed,Best Case,2023-01-03,won,2023-04-19,
5409,328,3918,16,2023-02-12,15534,5,Closed,Omit,2020-01-01,won,2023-05-06,
5412,2124,4309,26,2023-01-18,87923,5,Closed,Best Case,2023-01-03,won,2023-02-05,
5416,2860,5206,11,2023-03-27,18240,3,Proposal,Omit,2023-01-04,open,,
5418,2913,4154,30,2023-01-21,36827,2,Demo,Best Case,2023-01-11,open,,
5441,567,1469,16,2023-02-21,34279,4,Negotiation,Best Case,2023-01-02,open,,
5442,1869,4028,11,2023-02-22,14865,4,Negotiation,Commit,2023-01-06,open,,
5458,1864,,27,2023-03-25,6403,5,Closed,Commit,2020-01-01,won,2023-05-27,
5478,1512,6459,35,2023-02-28,6962,3,Proposal,Best Case,2023-01-10,open,,
5479,2571,7066,11,2023-03-10,72308,5,Closed,Commit,2023-01-02,won,2023-06-20,
5488,2170,1019,39,2023-01-30,14674,5,Closed,Commit,2020-01-01,won,2023-04-11,
5495,1743,1080,22,2023-01-07,58530,5,Closed,Best Case,2023-01-29,lost,2023-02-13,feature_gap
5503,3328,7868,26,2023-01-18,14862,1,Discovery,Omit,2023-01-08,open,,
5504,1756,2948,1,2023-02-18,5393,3,Proposal,Commit,2023-01-09,open,,
5506,2099,1324,5,2023-01-06,9206,5,Closed,Best Case,2023-01-04,won,2023-02-05,
5507,1157,1671,17,2023-01-04,21866,1,Discovery,Best Case,2023-01-01,open,,
5520,3736,4926,6,2023-03-30,18729,5,Closed,Commit,2023-01-09,won,2023-05-13,
5528,3553,5564,7,2023-01-05,5610,5,Closed,Commit,2023-02-13,lost,2023-04-05,timing
5530,2567,3660,10,2023-02-28,14098,2,Demo,Commit,2023-01-22,open,,
5539,2028,1665,30,2023-01-10,23013,2,Demo,Best Case,2023-01-10,open,,
5545,845,3115,33,2023-02-22,73692,3,Proposal,Omit,2023-01-08,open,,
5557,1469,4742,13,2023-02-10,8255,3,Proposal,Omit,2023-01-04,open,,
5563,2347,2756,40,2023-03-23,97991,2,Demo,Commit,2023-01-05,open,,
5569,969,7922,7,2023-03-26,135083,3,Proposal,Commit,2023-03-07,open,,
5579,1957,3580,14,2023-03-19,17790,3,Proposal,Commit,2023-01-04,open,,
5587,2707,6649,18,2023-02-08,38988,2,Demo,Best Case,2020-01-01,open,,
5607,2842,1397,31,2023-01-04,42698,5,Closed,Commit,2023-03-11,won,2023-04-01,
5624,679,1931,17,2023-02-09,25073,5,Closed,Omit,2023-01-01,won,2023-03-06,
5648,2306,176,26,2023-03-03,24466,5,Closed,Best Case,2023-01-03,won,2023-06-13,
5655,39,2832,7,2023-03-28,61391,1,Discovery,Commit,2023-01-02,open,,
5660,211,2516,20,2023-02-08,338011,5,Closed,Omit,2023-01-06,won,2023-05-19,
5667,3582,5707,37,2023-03-06,12736,1,Discovery,Commit,2023-03-21,open,,
5669,1192,3612,23,2023-02-05,5062,5,Closed,Commit,2023-01-11,won,2023-05-06,
5676,739,4183,6,2023-01-08,15137,3,Proposal,Best Case,2023-03-17,open,,
5681,2362,2725,38,2023-03-24,5384,2,Demo,Commit,2023-01-01,open,,
5697,1256,4929,32,2023-01-06,86859,4,Negotiation,Commit,2023-01-08,open,,
5707,634,6489,46,2023-02-24,33675,1,Discovery,Omit,2023-01-12,open,,
5722,1756,2948,1,2023-01-12,8866,2,Demo,Omit,2020-01-01,open,,
5737,1794,5326,27,2023-03-31,23388,5,Closed,Best Case,2023-01-09,won,2023-05-29,
5739,3868,5875,20,2023-03-22,15890,2,Demo,Commit,2023-03-19,open,,
5740,1307,4619,8,2023-02-03,6227,5,Closed,Omit,2023-01-03,won,2023-04-29,
5744,2695,4683,29,2023-03-29,20740,5,Closed,Best Case,2020-01-01,won,2023-06-11,
5758,1540,52,26,2023-03-19,15537,1,Discovery,Commit,2023-01-10,open,,
5759,232,311,10,2023-03-21,6692,1,Discovery,Best Case,2023-02-05,open,,
5769,108,5371,15,2023-02-23,23546,5,Closed,Best Case,2023-01-06,lost,2023-04-28,no_decision
5771,2753,4925,13,2023-03-12,21616,0,Qualification,Omit,2023-03-28,open,,
5781,3041,6293,48,2023-03-17,261354,1,Discovery,Commit,2023-01-03,open,,
5783,169,3260,15,2023-02-13,10595,5,Closed,Commit,2023-01-02,won,2023-03-21,
5784,372,3416,27,2023-03-04,11430,5,Closed,Best Case,2023-01-01,won,2023-05-24,
5797,1174,5402,1,2023-02-04,82255,5,Closed,Commit,2023-01-09,won,2023-02-22,
5823,2177,,30,2023-03-01,35526,5,Closed,Best Case,2023-01-10,lost,2023-05-16,no_budget
5843,1187,4116,2,2023-03-27,108080,5,Closed,Omit,2023-01-10,won,2023-04-06,
5852,1335,7350,43,2023-01-22,5385,2,Demo,Commit,2023-01-11,open,,
5867,3162,6677,40,2023-02-04,46674,3,Proposal,Best Case,2023-01-07,open,,
5868,1440,4255,26,2023-03-13,20494,5,Closed,Best Case,2023-02-20,won,2023-03-28,
5874,1277,4847,32,2023-01-16,7663,5,Closed,Best Case,2023-03-01,won,2023-05-13,
5879,2561,7094,32,2023-02-01,20651,5,Closed,Commit,2023-01-02,won,2023-03-16,
5883,821,2682,40,2023-02-13,19244,5,Closed,Commit,2020-01-01,won,2023-05-04,
5892,2598,6820,22,2023-01-27,8824,3,Proposal,Best Case,2023-03-28,open,,
5894,3100,5801,23,2023-01-27,18203,5,Closed,Commit,2023-01-07,won,2023-03-31,
5895,1799,6148,32,2023-02-27,67641,5,Closed,Commit,2023-03-01,won,2023-05-21,
5905,2526,2776,23,2023-02-10,50974,5,Closed,Best Case,2023-01-08,won,2023-02-19,
5909,2849,1250,45,2023-03-13,37356,2,Demo,Commit,2023-01-11,open,,
5910,1310,1147,26,2023-03-17,22986,5,Closed,Commit,2023-01-08,won,2023-06-13,
5921,3874,2072,23,2023-01-18,8534,5,Closed,Omit,2023-01-17,won,2023-02-09,
5934,2202,3448,6,2023-03-07,24484,5,Closed,Best Case,2023-01-08,won,2023-05-18,
5943,3653,6515,18,2023-02-15,49696,5,Closed,Omit,2023-01-05,won,2023-03-04,
5953,1439,2270,8,2023-01-08,18709,1,Discovery,Commit,2023-03-24,open,,
5954,3260,6300,6,2023-01-17,5507,1,Discovery,Commit,2023-01-02,open,,
5961,2028,1665,30,2023-03-22,23013,2,Demo,Omit,2023-02-15,open,,
5964,3589,7748,8,2023-03-09,15902,5,Closed,Commit,2023-01-05,won,2023-06-19,
5974,2198,424,34,2023-03-18,17414,5,Closed,Best Case,2023-01-01,lost,2023-03-24,no_decision
5983,2678,1246,45,2023-02-05,16144,5,Closed,Omit,2020-01-01,won,2023-03-24,
5986,37,5095,25,2023-03-26,5595,0,Qualification,Omit,2020-01-01,open,,
5994,2513,86,44,2023-03-16,7939,5,Closed,Best Case,2023-02-08,won,2023-07-08,
14,1635,17,29,2023-06-27,16952,5,Closed,Best Case,2020-01-01,won,2023-07-31,
59,3377,81,43,2023-04-28,10180,3,Proposal,Best Case,2023-06-28,open,,
133,3569,210,16,2023-05-28,68307,2,Demo,Commit,2023-06-11,open,,
134,1876,213,7,2023-06-15,56037,5,Closed,Best Case,2023-04-08,won,2023-08-23,
135,1876,213,7,2023-06-07,62662,5,Closed,Best Case,2023-06-06,lost,2023-09-03,feature_gap
174,2080,271,11,2023-05-17,7935,5,Closed,Best Case,2023-06-14,lost,2023-07-15,feature_gap
175,1387,273,29,2023-06-21,22013,5,Closed,Best Case,2020-01-01,won,2023-09-06,
188,89,286,48,2023-06-04,32919,5,Closed,Best Case,2023-06-13,won,2023-08-16,
189,89,287,48,2023-06-10,95201,1,Discovery,Commit,2023-05-05,open,,
211,263,322,3,2023-06-20,10307,4,Negotiation,Omit,2023-04-26,open,,
214,2463,8064,33,2023-05-23,6112,2,Demo,Commit,2023-05-04,open,,
215,2463,330,33,2023-05-28,20163,4,Negotiation,Omit,2023-04-10,open,,
216,2463,8064,33,2023-05-31,6521,5,Closed,Best Case,2023-05-27,won,2023-07-17,
221,503,333,44,2023-04-16,89522,2,Demo,Best Case,2023-06-17,open,,
241,2536,371,17,2023-05-13,35106,5,Closed,Omit,2023-04-25,lost,2023-06-13,feature_gap
278,3740,421,17,2023-04-09,5415,0,Qualification,Commit,2023-05-09,open,,
279,3740,423,17,2023-04-06,11307,4,Negotiation,Best Case,2023-06-21,open,,
287,170,430,22,2023-06-14,51049,2,Demo,Best Case,2020-01-01,open,,
288,170,430,22,2023-06-09,75742,2,Demo,Commit,2023-05-09,open,,
291,2558,434,22,2023-06-25,15361,3,Proposal,Best Case,2023-06-06,open,,
380,271,569,8,2023-05-10,16382,2,Demo,Omit,2023-04-08,open,,
438,3814,675,25,2023-05-22,12195,5,Closed,Best Case,2023-04-27,won,2023-07-02,
439,3814,676,25,2023-06-01,21424,5,Closed,Best Case,2023-05-30,won,2023-06-11,
454,829,699,24,2023-05-26,17432,5,Closed,Best Case,2020-01-01,won,2023-08-05,
479,348,735,24,2023-05-03,17204,5,Closed,Omit,2023-06-05,won,2023-06-10,
480,348,735,24,2023-05-03,9430,5,Closed,Omit,2023-06-12,won,2023-08-23,
490,513,759,42,2023-05-21,17679,1,Discovery,Commit,2023-04-04,open,,
491,1791,762,33,2023-06-21,11686,5,Closed,Best Case,2023-04-07,won,2023-09-28,
492,1791,762,33,2023-06-25,5547,5,Closed,Commit,2023-05-08,lost,2023-07-21,no_budget
499,3667,770,8,2023-05-02,23356,3,Proposal,Best Case,2023-06-28,open,,
505,3558,779,2,2023-04-27,13941,3,Proposal,Best Case,2023-06-12,open,,
506,3558,778,2,2023-04-22,21452,5,Closed,Omit,2023-05-30,won,2023-08-11,
580,531,892,20,2023-04-15,12338,1,Discovery,Best Case,2023-06-29,open,,
612,1063,945,36,2023-05-15,20205,5,Closed,Commit,2023-04-18,won,2023-09-06,
657,2755,1008,22,2023-04-25,6457,2,Demo,Commit,2023-06-13,open,,
658,2755,1010,22,2023-04-24,6152,5,Closed,Omit,2023-05-23,lost,2023-05-08,no_decision
659,2755,1009,22,2023-04-28,19015,1,Discovery,Commit,2023-04-11,open,,
660,2755,1010,22,2023-04-26,17739,0,Qualification,Omit,2023-04-08,open,,
675,929,1029,20,2023-05-02,22562,5,Closed,Omit,2023-05-23,lost,2023-07-14,timing
676,929,1029,20,2023-05-03,24667,3,Proposal,Commit,2023-06-04,open,,
800,2518,1217,4,2023-06-30,10973,3,Proposal,Omit,2023-05-14,open,,
801,2518,1217,4,2023-06-26,23769,5,Closed,Best Case,2023-04-04,won,2023-08-04,
815,2729,1228,42,2023-06-23,22820,5,Closed,Omit,2020-01-01,won,2023-07-21,
816,3905,1229,31,2023-05-23,49139,5,Closed,Commit,2023-05-30,won,2023-09-10,
863,1445,1289,31,2023-06-28,83121,2,Demo,Best Case,2023-05-18,open,,
864,1445,1288,31,2023-06-24,38881,5,Closed,Commit,2023-04-02,won,2023-10-06,
869,2910,1302,31,2023-06-15,16124,5,Closed,Omit,2023-05-04,lost,2023-06-27,timing
922,332,1391,13,2023-06-08,18261,3,Proposal,Best Case,2023-04-01,open,,
923,332,1390,13,2023-06-05,16599,5,Closed,Commit,2023-05-08,won,2023-09-19,
928,2014,1396,39,2023-05-22,96954,5,Closed,Omit,2023-05-31,won,2023-08-05,
929,2014,1396,39,2023-05-20,73374,0,Qualification,Commit,2023-04-06,open,,
930,2014,1396,39,2023-05-18,85979,5,Closed,Best Case,2023-06-24,won,2023-06-26,
939,3636,1411,26,2023-06-22,7066,5,Closed,Best Case,2020-01-01,won,2023-08-12,
941,3289,1416,45,2023-05-09,91432,5,Closed,Commit,2020-01-01,lost,2023-05-18,no_decision
942,3289,1415,45,2023-05-14,91899,5,Closed,Omit,2023-04-14,won,2023-08-09,
962,3243,1457,50,2023-06-27,18034,5,Closed,Best Case,2023-05-16,won,2023-09-11,
963,3243,1457,50,2023-06-22,16189,0,Qualification,Omit,2023-04-02,open,,
998,3670,1513,13,2023-06-28,6173,1,Discovery,Commit,2023-04-15,open,,
1036,1832,1551,37,2023-05-27,25174,3,Proposal,Best Case,2023-06-30,open,,
1049,1066,1570,37,2023-05-06,19025,5,Closed,Best Case,2023-04-05,lost,2023-05-16,feature_gap
1054,1033,1577,8,2023-04-02,42383,2,Demo,Commit,2023-04-13,open,,
1055,1033,1577,8,2023-04-02,92403,5,Closed,Commit,2023-05-10,won,2023-04-30,
1069,3915,1598,20,2023-04-17,20769,5,Closed,Commit,2023-06-25,lost,2023-08-04,no_decision
1070,3915,1598,20,2023-04-11,12087,2,Demo,Commit,2020-01-01,open,,
1075,2653,1603,39,2023-06-04,23359,2,Demo,Omit,2023-05-09,open,,
1076,2653,1603,39,2023-05-30,8887,5,Closed,Omit,2023-04-15,won,2023-08-26,
1085,1379,1619,12,2023-04-29,7628,4,Negotiation,Best Case,2020-01-01,open,,
1086,1379,1618,12,2023-05-06,13392,5,Closed,Best Case,2023-06-15,won,2023-06-12,
1087,392,1620,12,2023-04-14,11584,1,Discovery,Best Case,2023-05-23,open,,
1088,392,1620,12,2023-04-20,11383,1,Discovery,Commit,2023-05-30,open,,
1089,392,1620,12,2023-04-16,19071,5,Closed,Best Case,2023-05-04,won,2023-07-21,
1090,392,1620,12,2023-04-12,21491,5,Closed,Best Case,2023-06-11,lost,2023-07-05,no_decision
1102,1908,1636,40,2023-05-31,5552,2,Demo,Commit,2020-01-01,open,,
1103,1908,1636,40,2023-05-30,12960,5,Closed,Commit,2023-05-06,won,2023-08-10,
1104,1908,1636,40,2023-06-01,15806,5,Closed,Best Case,2023-04-23,won,2023-07-07,
1105,1908,1636,40,2023-05-30,17231,5,Closed,Best Case,2023-04-02,won,2023-06-12,
1106,618,1638,25,2023-06-16,5391,5,Closed,Commit,2023-04-10,won,2023-10-12,
1107,618,1638,25,2023-06-09,18658,5,Closed,Best Case,2023-05-23,won,2023-09-13,
1118,1584,1653,39,2023-05-31,16182,5,Closed,Best Case,2023-05-08,lost,2023-06-24,no_budget
1162,3443,1705,26,2023-05-09,414766,5,Closed,Commit,2023-05-26,won,2023-05-15,
1163,3443,1705,26,2023-05-09,386933,5,Closed,Best Case,2023-06-29,won,2023-08-13,
1165,1020,1707,5,2023-04-15,83206,5,Closed,Commit,2020-01-01,lost,2023-05-05,timing
1166,1020,1707,5,2023-04-12,69461,5,Closed,Omit,2023-06-18,won,2023-06-23,
1167,1020,1707,5,2023-04-11,77305,1,Discovery,Best Case,2020-01-01,open,,
1176,299,1719,3,2023-06-03,13306,2,Demo,Best Case,2023-06-17,open,,
1177,299,1719,3,2023-05-29,11250,5,Closed,Commit,2023-04-27,won,2023-08-18,
1236,3362,1785,20,2023-06-20,19753,5,Closed,Best Case,2023-04-04,won,2023-08-01,
1260,1108,1825,35,2023-06-22,354644,2,Demo,Best Case,2020-01-01,open,,
1261,1108,1824,35,2023-06-23,437172,5,Closed,Commit,2023-06-08,won,2023-10-13,
1262,1108,1825,35,2023-06-24,174140,0,Qualification,Omit,2020-01-01,open,,
1271,994,5947,25,2023-06-11,43593,2,Demo,Best Case,2023-04-29,open,,
1272,994,3798,25,2023-06-13,33240,5,Closed,Commit,2023-06-16,won,2023-08-23,
1278,3809,1840,32,2023-04-18,17763,3,Proposal,Omit,2020-01-01,open,,
1279,3809,1840,32,2023-04-15,6427,1,Discovery,Omit,2023-06-21,open,,
1353,841,1938,12,2023-05-17,19324,3,Proposal,Commit,2023-04-09,open,,
1363,135,1955,37,2023-05-06,35659,5,Closed,Commit,2020-01-01,lost,2023-06-04,no_decision
1364,135,1954,37,2023-05-06,70089,5,Closed,Omit,2023-04-13,lost,2023-07-20,feature_gap
1395,936,2007,9,2023-04-10,23339,3,Proposal,Omit,2023-04-26,open,,
1446,2068,2077,6,2023-04-18,6653,5,Closed,Commit,2023-05-01,won,2023-05-18,
1480,3167,2132,7,2023-04-08,13205,3,Proposal,Best Case,2023-05-22,open,,
1511,3526,2195,27,2023-04-13,98232,5,Closed,Omit,2023-05-16,won,2023-06-07,
1512,3526,2195,27,2023-04-09,48238,2,Demo,Commit,2023-04-19,open,,
1513,3526,2196,27,2023-04-16,58868,5,Closed,Commit,2023-04-18,won,2023-06-16,
1519,566,2212,3,2023-05-04,24171,5,Closed,Commit,2023-06-20,lost,2023-07-24,feature_gap
1520,566,2212,3,2023-05-08,5238,3,Proposal,Omit,2023-04-16,open,,
1542,58,2241,30,2023-05-15,16763,5,Closed,Omit,2020-01-01,won,2023-08-04,
1550,3018,2259,21,2023-05-26,19888,1,Discovery,Best Case,2023-04-28,open,,
1551,3018,2259,21,2023-05-25,16001,3,Proposal,Best Case,2023-04-26,open,,
1554,2384,2262,24,2023-04-26,28285,5,Closed,Omit,2023-05-24,lost,2023-05-20,no_budget
1566,2949,2278,2,2023-06-21,18479,5,Closed,Omit,2023-06-06,won,2023-06-30,
1567,2949,2278,2,2023-06-21,17760,5,Closed,Best Case,2023-05-18,won,2023-09-05,
1568,2949,2278,2,2023-06-24,6569,5,Closed,Best Case,2023-06-28,won,2023-09-03,
1582,452,2298,8,2023-05-09,12963,5,Closed,Commit,2023-04-06,won,2023-08-10,
1583,452,2298,8,2023-05-14,14924,1,Discovery,Best Case,2023-04-19,open,,
1597,24,2319,35,2023-04-02,78997,5,Closed,Commit,2023-04-15,won,2023-06-11,
1598,24,2320,35,2023-04-05,91494,5,Closed,Best Case,2023-04-17,won,2023-04-19,
1633,373,2375,12,2023-04-06,70634,4,Negotiation,Commit,2023-06-21,open,,
1634,373,2375,12,2023-04-06,51854,5,Closed,Commit,2023-05-31,lost,2023-06-13,no_decision
1651,2036,2391,27,2023-04-15,23371,5,Closed,Commit,2023-06-12,won,2023-05-18,
1668,572,2429,18,2023-04-01,16821,5,Closed,Omit,2023-04-18,won,2023-05-06,
1675,1377,2450,6,2023-06-25,26099,5,Closed,Commit,2023-04-06,won,2023-08-21,
1690,2177,,30,2023-05-23,49985,0,Qualification,Commit,2023-06-21,open,,
1691,2177,2474,30,2023-05-29,35526,1,Discovery,Omit,2023-04-27,open,,
1728,143,2532,33,2023-06-30,9201,3,Proposal,Omit,2023-04-15,open,,
1748,166,2565,18,2023-05-16,43259,5,Closed,Omit,2023-06-02,lost,2023-08-19,timing
1751,1544,2577,42,2023-06-04,12275,3,Proposal,Omit,2023-06-19,open,,
1752,1544,2577,42,2023-06-05,22548,5,Closed,Best Case,2023-04-27,won,2023-08-06,
1755,866,2583,32,2023-04-10,92428,5,Closed,Best Case,2023-05-06,won,2023-05-03,
1756,866,,32,2023-04-20,76832,3,Proposal,Omit,2023-05-28,open,,
1847,426,2729,34,2023-06-08,50212,5,Closed,Best Case,2023-05-30,won,2023-07-09,
1848,426,2729,34,2023-06-15,74679,3,Proposal,Best Case,2023-04-04,open,,
1849,426,2729,34,2023-06-15,26060,5,Closed,Commit,2023-05-31,won,2023-09-16,
1885,726,2778,19,2023-06-03,20464,5,Closed,Omit,2023-04-11,won,2023-08-20,
1886,726,2777,19,2023-06-08,18929,5,Closed,Best Case,2023-06-25,won,2023-09-14,
1887,726,2778,19,2023-05-31,6026,5,Closed,Omit,2020-01-01,won,2023-06-25,
1895,2864,2792,49,2023-04-10,70899,1,Discovery,Omit,2020-01-01,open,,
1928,2986,2845,27,2023-04-11,27434,3,Proposal,Best Case,2023-05-10,open,,
1941,2233,2864,4,2023-05-04,14551,5,Closed,Omit,2023-04-01,won,2023-06-09,
1942,2233,2864,4,2023-05-02,13771,3,Proposal,Commit,2023-06-08,open,,
1943,2233,2863,4,2023-05-08,23712,5,Closed,Omit,2020-01-01,won,2023-08-16,
1944,2233,2863,4,2023-05-06,15396,5,Closed,Commit,2023-05-21,won,2023-07-17,
1951,2,2879,37,2023-05-10,96004,5,Closed,Best Case,2023-06-23,won,2023-05-18,
1952,2,2879,37,2023-05-08,88134,1,Discovery,Best Case,2023-04-27,open,,
1953,2,2879,37,2023-05-13,79345,0,Qualification,Best Case,2023-06-15,open,,
