nps_id,customer_id,date,score,notes,survey_channel
1187,1393,2023-12-07,10.0,Herself manage plan theory better.,email
1188,920,2023-10-18,5.4,Money black agent opportunity place church.,email
1189,222,2023-10-31,6.8,Whole issue detail after.,phone
1190,1367,2023-11-25,6.9,Above sea source see whatever.,email
1191,689,2023-12-12,6.7,With partner everybody.,email
1192,498,2023-11-01,6.9,Society item well record leader now pick.,email
1193,1811,2023-12-26,5.8,Phone available east executive economic away ok.,email
1194,723,2023-10-03,6.2,Arrive strong least magazine or.,email
1195,560,2023-10-24,10.0,Work owner environment later worry according grow.,email
1196,207,2023-10-10,7.1,Tend media PM security student list season.,in_app
1197,1404,2023-12-15,8.1,Present tough very there vote.,in_app
1198,1266,2023-11-19,6.5,Same produce modern common my threat game station.,email
1199,62,2023-11-15,6.0,American what picture say just professional.,email
1200,1664,2023-12-28,8.6,Scientist series soon deep.,email
1201,1150,2023-10-01,8.7,Join choose if military.,email
1202,1733,2023-11-15,3.4,Partner learn yes perform child blue.,in_app
1203,1559,2023-10-14,6.1,Bad rate top available sound international within.,email
1204,1295,2023-11-30,6.3,Technology much whether in itself many teach establish.,email
1205,1261,2023-10-01,8.3,First local agency home.,email
1206,1019,2023-12-01,4.5,Build authority Mrs.,email
1207,1309,2023-11-18,7.8,His miss message tell exactly design tree.,email
1208,234,2023-11-05,5.0,Poor clearly cover leave concern before personal.,email
1209,542,2023-11-15,9.3,By with laugh newspaper decision.,email
1210,1503,2023-11-26,10.0,All between list home.,email
1211,1935,2023-10-30,6.0,Book none them.,email
1212,768,2023-11-01,6.8,Together another themselves.,email
1213,1451,2023-12-16,7.3,Pay dream property sign pull treat little.,in_app
1214,393,2023-11-19,6.2,Ability federal view future choice red.,in_app
1215,453,2023-11-04,7.3,Degree few fish turn camera.,email
1216,314,2023-10-13,7.7,Company country ok maintain.,email
1217,1032,2023-10-10,4.6,Sea character smile fall.,phone
1218,727,2023-12-07,7.2,Rather imagine there yard last stuff.,email
1219,108,2023-10-04,3.1,Pattern age leave low chance with.,email
1220,996,2023-11-29,5.6,Land movie down standard direction market data.,email
1221,109,2023-12-01,6.0,Play simple old.,email
1222,320,2023-11-14,8.2,Hand somebody Democrat civil return example.,email
1223,1170,2023-10-07,8.8,Try response offer place determine if will.,email
1224,306,2023-10-15,5.3,Station today war something read.,email
1225,829,2023-11-16,5.7,Activity fund win relationship pass common loss.,email
1226,1588,2023-12-10,10.0,Back well offer case blood.,email
1227,45,2023-10-13,8.7,Citizen good tough.,email
1228,558,2023-12-09,6.4,Player assume ever without.,email
1229,940,2023-10-31,9.5,Less cut painting rise run.,email
1230,221,2023-10-31,6.8,Different everyone mind movie maintain.,email
1231,1765,2023-11-26,2.5,Design opportunity member century.,email
1232,550,2023-11-19,4.6,Walk nice would price born debate fish discover.,email
1233,839,2023-10-30,9.8,Fire no military line feel.,email
1234,428,2023-10-26,7.3,Shoulder pressure top resource.,email
1235,130,2023-10-15,8.9,Fact example protect partner.,email
1236,473,2023-12-09,6.6,Where pretty heart bar she.,email
1237,83,2023-10-30,7.1,Condition reach look tonight up lead also.,phone
1238,489,2023-10-02,4.6,Carry color well dog nearly walk camera middle.,email
1239,1425,2023-10-11,4.2,Message theory begin happy.,email
1240,798,2023-10-04,7.9,Amount film stand area since.,email
1241,1653,2023-11-21,9.2,Ability room citizen fine very experience.,in_app
1242,1809,2023-11-17,6.7,Share break treatment key baby lot clear which.,email
1243,217,2023-11-25,6.3,Help save senior keep enough budget weight born.,email
1244,1144,2023-12-02,8.9,Try concern interview.,email
1245,285,2023-12-02,5.6,Themselves player southern option energy speech.,email
1246,1966,2023-11-06,8.0,Account standard individual degree war expert.,email
1247,647,2023-11-25,6.4,Almost work official design sense.,email
1248,691,2023-12-07,5.5,Its source civil list I range human current.,email
1249,1839,2023-12-04,9.1,Rock couple into wear treatment customer out speak.,email
1250,141,2023-11-16,8.3,New direction who ten meeting until.,in_app
1251,1243,2023-10-05,8.4,Mention scene table easy may.,email
1252,808,2023-11-23,10.0,Son news strategy per method project stage.,email
1253,686,2023-10-30,6.3,Different really difficult campaign exactly loss care.,email
1254,827,2023-11-06,5.8,Main beautiful enough style improve hundred dinner wall.,email
1255,1913,2023-10-02,5.3,Whose well although strategy industry finish.,email
1256,667,2023-10-27,5.8,Wall imagine figure century page future.,email
1257,538,2023-10-20,7.4,Effect last suddenly center million.,email
1258,281,2023-11-12,6.7,Health challenge start nation institution carry.,email
1259,1462,2023-10-09,5.6,Provide someone past scientist woman deep may effect.,email
1260,1667,2023-12-05,9.2,Herself these film lead.,email
1261,1245,2023-12-23,5.8,Rise often much certain federal film.,email
1262,1207,2023-11-24,3.8,Stay between like rate.,email
1263,1706,2023-10-21,2.2,Front particularly writer message.,in_app
1264,1722,2023-11-12,9.2,Determine drop speech show.,email
1265,124,2023-12-09,5.2,Note report church single college.,email
1266,828,2023-11-30,8.9,Theory explain back necessary want stage market.,in_app
1267,795,2023-10-21,6.4,General poor same the people reduce.,email
1268,359,2023-10-08,6.8,Condition sense capital computer.,email
1269,1836,2023-12-09,5.8,Offer without special learn book.,email
1270,1557,2023-12-13,7.2,Fast successful exist check.,email
1271,1126,2023-10-13,2.1,Reveal try difficult safe.,in_app
1272,661,2023-10-06,5.9,Poor protect plant apply himself.,email
1273,1600,2023-12-17,5.8,Deep series help skill field somebody.,email
1274,1795,2023-10-26,8.6,Top nothing interest none thousand write.,email
1275,1687,2023-10-04,6.8,Toward benefit back exactly give.,email
1276,1088,2023-10-19,9.0,Drive government see any any child.,in_app
1277,397,2023-11-01,8.9,Trip can step radio.,in_app
1278,23,2023-11-28,5.9,Huge else far if agent any.,email
1279,284,2023-12-12,7.3,Including call minute single off me.,in_app
1280,640,2023-12-25,7.1,Reduce not the him.,email
1281,1656,2023-12-15,4.8,Executive radio response standard.,in_app
1282,1916,2023-12-27,7.7,Project reason man character.,email
1283,340,2023-11-08,6.5,Also team art artist.,email
1284,1490,2023-10-27,5.4,Before quality actually professor point price.,email
1285,800,2023-12-06,8.5,Care dark student.,email
1286,1269,2023-10-19,6.6,Whether campaign church participant.,email
1287,226,2023-12-29,4.4,Leg imagine without sell meeting.,email
1288,1106,2023-10-07,5.0,Example act finally name.,email
1289,279,2023-10-05,10.0,Question party yard.,email
1290,888,2023-12-27,5.3,Decision matter meeting face live follow.,email
1291,15,2023-12-10,6.1,Hospital outside authority at social short society.,in_app
1292,1430,2023-10-16,7.8,Wait interesting pick loss ever their.,in_app
1293,377,2023-10-30,5.1,Center yourself nice million expert.,email
1294,719,2023-11-12,8.0,Long through environmental trial present.,email
1295,1854,2023-10-22,10.0,Health speak bad move image fill.,email
1296,826,2023-12-07,4.3,Country front fact people our forget occur young.,email
1297,1130,2023-11-05,6.8,Media design take really guy soon.,email
1298,12,2023-12-09,7.7,Garden itself whether suddenly lot.,email
1299,1798,2023-10-07,6.2,Expert concern season build woman.,email
1300,6,2023-11-30,6.9,Seek picture same order since.,email
1301,660,2023-12-17,7.4,Leave item cover life begin.,email
1302,115,2023-11-14,8.7,Since place dream politics claim have low.,in_app
1303,127,2023-11-30,8.5,Chair pay war year film candidate.,email
1304,1556,2023-11-26,7.5,Rather approach drug health resource sure.,in_app
1305,1633,2023-10-20,4.6,Effort should determine base right.,in_app
1306,1133,2023-12-20,8.6,Which your bank.,email
1307,1659,2023-12-23,1.7,Lawyer with bed raise arrive traditional.,in_app
1308,1598,2023-10-30,6.9,Early wife want three southern view Congress.,email
1309,1262,2023-10-24,7.0,No very want ball choose staff.,email
1310,1205,2023-11-24,7.5,Plant night someone successful.,in_app
1311,1513,2023-12-25,7.5,Future find lot hotel floor step.,email
1312,1252,2023-10-06,4.3,General chair prepare kitchen ask.,in_app
1313,610,2023-10-09,6.0,Born themselves home method.,email
1314,57,2023-10-23,9.7,Feeling region above culture concern news you.,email
1315,948,2023-10-03,8.6,Face development fine as.,email
1316,1574,2023-12-07,9.5,Education only responsibility open particularly mission total few.,email
1317,1791,2023-11-19,6.6,With keep watch senior past trouble.,email
1318,1731,2023-10-19,8.7,Rise response determine appear.,email
1319,495,2023-12-25,10.0,Break region design evening.,email
1320,336,2023-11-02,7.4,Rock name feel general sort.,in_app
1321,245,2023-10-03,8.3,Very artist interview experience during.,email
1322,1866,2023-10-17,10.0,Million major soldier pull.,email
1323,511,2023-11-15,6.2,Table treatment yeah kid.,email
1324,1535,2023-11-27,7.7,Million might build treatment there international.,email
1325,1246,2023-11-18,7.1,As no leave view watch effort effect.,email
1326,509,2023-12-04,7.0,Without brother offer author.,email
1327,275,2023-10-30,8.8,Fall foot thought rise.,email
1328,416,2023-10-25,4.9,Rate new machine success.,email
1329,1790,2023-10-09,7.0,Less increase say either.,email
1330,418,2023-11-12,8.6,Small government guess about quickly.,email
1331,915,2023-11-27,6.9,Crime little leave deal stuff themselves.,email
1332,1628,2023-12-28,5.6,Film cell reason thing voice media.,email
1333,1947,2023-12-05,5.0,Run structure very federal statement.,email
1334,1274,2023-11-21,6.8,Fill born stay bed expert.,email
1335,1864,2023-12-17,9.0,Girl like which professor catch though.,email
1336,1881,2023-12-29,5.0,Cause pattern weight discover foot late parent.,email
1337,1300,2023-10-06,3.3,Check enter themselves hundred.,email
1338,621,2023-12-01,8.1,Now room I word serious mean.,email
1339,598,2023-10-17,7.2,Face guy usually parent eye conference fill.,email
1340,266,2023-12-10,8.9,Must investment time lose that gas.,email
1341,1483,2023-11-11,4.8,Administration hotel side nearly young open job.,in_app
1342,440,2023-10-22,7.3,Voice ahead high population hard save.,email
1343,1491,2023-10-24,7.6,Bit herself risk series and low dream.,email
1344,1385,2023-12-15,8.0,Describe culture head painting believe best.,email
1345,796,2023-11-11,4.1,About capital benefit.,email
1346,1587,2023-12-02,6.5,Write player consider become you lead.,email
1347,96,2023-10-08,6.6,Onto training article opportunity.,email
1348,626,2023-11-13,7.7,Court wide behavior somebody generation picture.,email
1349,521,2023-10-26,6.7,Family yourself raise play down ask stay.,email
1350,892,2023-12-07,8.9,Open fight them behavior shake business television dark.,in_app
1351,1264,2023-10-01,5.3,Month energy whatever argue.,email
1352,2,2023-12-25,6.8,Whom sign music maybe anything administration.,in_app
1353,110,2023-11-15,8.1,Treatment because road employee letter energy north.,email
1354,837,2023-12-16,8.1,Politics window pattern without.,in_app
1355,406,2023-11-02,5.1,Administration ability decide toward area drug four.,email
1356,1163,2023-11-10,8.1,Lawyer need lot find drug officer rate.,email
1357,1926,2023-12-04,5.2,Natural phone sport early.,in_app
1358,1948,2023-10-12,7.9,Series Republican but nothing family impact early.,email
1359,24,2023-10-01,5.1,Seven claim do operation garden decision buy about.,email
1360,1806,2023-10-24,8.4,Management art collection be far.,email
1361,1752,2023-11-02,3.4,Strategy much whatever maintain itself result.,email
1362,1953,2023-11-15,6.3,Determine mean become issue defense.,in_app
1363,665,2023-11-05,2.2,Ahead common increase soon continue.,email
1364,1308,2023-11-13,7.7,Reach a knowledge seek pass.,email
1365,319,2023-11-13,7.1,Never discussion today personal.,email
1366,958,2023-10-18,7.0,Choice off their expect heart.,email
1367,1767,2023-10-28,7.1,I north book because commercial.,email
1368,1540,2023-11-02,5.8,Follow side writer door.,email
1369,1362,2023-12-16,5.4,Bill ball alone customer PM beyond former.,in_app
1370,1159,2023-12-19,7.0,Along involve instead economic Mrs form.,email
1371,588,2023-10-12,5.8,Too say could indeed down stock.,email
1372,1171,2023-11-28,9.3,Increase year seven leg.,email
1373,1053,2023-10-02,7.1,Garden you institution almost stay argue study.,email
1374,859,2023-10-04,3.6,Teacher term dog son support conference.,email
1375,845,2023-12-02,6.6,Believe own list degree player ahead.,email
1376,675,2023-11-22,10.0,Air it hot edge four.,email
1377,1788,2023-10-08,6.9,Bank base notice way.,email
1378,264,2023-11-19,5.9,Finally management along which.,email
1379,799,2023-12-21,4.8,Part bar teach usually most whose.,email
1380,978,2023-10-18,7.7,However artist bill card morning sister.,email
1381,1822,2023-10-31,9.1,Soldier would issue stop conference opportunity.,email
1382,1324,2023-12-26,7.9,Feel room guess throughout course.,in_app
1383,89,2023-12-15,4.6,Attention win including better forward office sort.,email
1384,199,2023-10-26,7.8,Writer part consider realize fear sport blood.,email
1385,1030,2023-11-06,7.7,Free whatever medical officer foreign.,email
1386,524,2023-10-02,6.6,Yeah oil treatment deal actually technology.,email
1387,636,2023-12-15,6.2,Policy protect rise yourself hope into now.,email
1388,1232,2023-11-05,6.5,Imagine actually lead national organization learn.,in_app
1389,358,2023-12-29,4.4,Name item evening it financial.,in_app
1390,1970,2023-10-04,4.0,Campaign break within line store media just.,email
1391,1039,2023-10-03,7.3,Candidate off happen single many.,in_app
1392,1166,2023-11-12,6.9,Leave into power sit eat rise sport.,email
1393,1368,2023-11-02,10.0,Issue two use board energy.,in_app
1394,594,2023-12-30,9.8,Others behavior do tough trade.,in_app
1395,1634,2023-12-01,6.5,Nearly suddenly dream will together skin.,email
1396,308,2023-12-17,8.0,Best audience response choose room key region.,email
1397,1390,2023-10-12,6.6,Out out method consider site try these last.,in_app
1398,1897,2023-10-30,8.3,Kind line bar reflect.,email
