account_id,account_name,domain,segment,industry,region,created_date,owner_id,lifecycle_stage,last_activity_at,is_customer,is_churned
3138,"Myers, Wilson and Grant",myerswilsonandgrant.com,SMB,Healthcare,South,2023-02-05,16,lead,,False,False
1978,"Lee, Henson and Taylor",leehensonandtaylor.com,SMB,Healthcare,South,2024-05-19,11,lead,,False,False
3247,Zuniga Ltd,zunigaltd.com,SMB,Retail,North,2023-04-07,2,lead,,False,False
3343,Smith LLC,smithllc.com,Mid-Market,FinTech,South,2023-05-10,21,lead,,False,False
2155,"Khan, Foster and Ray",khanfosterandray.com,Mid-Market,Retail,West,2024-02-16,37,lead,,False,False
3886,"Cook, Lee and Schmitt",cookleeandschmitt.com,SMB,FinTech,South,2025-03-04,20,lead,,False,False
1872,Brown-Hawkins,brown-hawkins.com,SMB,Healthcare,East,2023-02-15,26,lead,,False,False
1983,Castro-Baker,castro-baker.com,SMB,Retail,West,2024-10-17,37,lead,,False,False
741,Carey-Shepard,carey-shepard.com,SMB,Retail,North,2024-09-12,3,lead,,False,False
99,Daniels LLC,danielsllc.com,SMB,Retail,International,2025-01-03,44,lead,,False,False
2141,"Johnson, Lawrence and Harris",johnsonlawrenceandharris.com,SMB,Healthcare,East,2024-07-12,24,lead,,False,False
1404,Hernandez-Powell,hernandez-powell.com,SMB,Retail,South,2024-11-20,9,lead,,False,False
2485,"Andrews, Jones and Turner",andrewsjonesandturner.com,SMB,Education,West,2022-12-30,38,lead,,False,False
1987,Mooney LLC,mooneyllc.com,SMB,FinTech,South,2023-05-23,20,lead,,False,False
3332,Olson-Stuart,olson-stuart.com,Enterprise,Healthcare,West,2025-05-03,36,lead,,False,False
936,Mcconnell-Beck,mcconnell-beck.com,SMB,FinTech,International,2023-04-01,9,lead,,False,False
3020,"Robinson, Terry and Carter",robinsonterryandcarter.com,SMB,Education,East,2024-05-29,26,lead,,False,False
1194,"Fisher, Gates and Nelson",fishergatesandnelson.com,Mid-Market,FinTech,North,2022-09-26,8,lead,,False,False
2498,"Petersen, Davis and Mitchell",petersendavisandmitchell.com,SMB,Healthcare,International,2024-02-17,42,lead,,False,False
681,Moyer LLC,moyerllc.com,Mid-Market,FinTech,North,2022-10-19,8,lead,,False,False
2688,Price PLC,priceplc.com,Mid-Market,Retail,North,2025-04-21,8,lead,,False,False
757,Reyes-Perez,reyes-perez.com,SMB,Retail,South,2024-10-08,17,lead,,False,False
441,Vance-Ferguson,vance-ferguson.com,SMB,Retail,East,2024-01-08,30,lead,,False,False
3733,Brock-Brown,brock-brown.com,SMB,Healthcare,West,2025-06-28,10,lead,,False,False
571,"Gordon, Richardson and Morales",gordonrichardsonandmorales.com,SMB,Healthcare,South,2024-02-11,19,lead,,False,False
2240,"Krause, Johnston and Knight",krausejohnstonandknight.com,Mid-Market,Healthcare,International,2022-12-23,47,lead,,False,False
1409,Wise-Martin,wise-martin.com,Mid-Market,Healthcare,East,2024-10-25,26,lead,,False,False
3690,Hernandez-Hicks,hernandez-hicks.com,SMB,Retail,East,2024-05-03,4,lead,,False,False
716,"Cooper, Bauer and Daniels",cooperbaueranddaniels.com,SMB,Education,North,2025-05-18,10,lead,,False,False
3227,Clark Inc,clarkinc.com,SMB,Healthcare,East,2024-08-14,30,lead,,False,False
1800,Le-Ingram,le-ingram.com,SMB,FinTech,South,2024-11-21,40,lead,,False,False
988,Benton-Bradley,benton-bradley.com,SMB,Education,International,2024-04-10,48,lead,,False,False
612,Keller-Hood,keller-hood.com,Mid-Market,Education,International,2024-03-13,8,lead,,False,False
280,Byrd-Baird,byrd-baird.com,Mid-Market,FinTech,South,2024-08-13,8,lead,,False,False
1997,Colon and Sons,colonandsons.com,SMB,Retail,North,2025-04-27,10,lead,,False,False
3381,Carpenter LLC,carpenterllc.com,Enterprise,Retail,East,2025-06-05,23,lead,,False,False
91,Snow Inc,snowinc.com,Mid-Market,Healthcare,International,2023-07-21,50,lead,,False,False
1952,"Davis, Johnson and Miller",davisjohnsonandmiller.com,SMB,Education,East,2023-01-12,22,lead,,False,False
3440,"Cordova, Ortiz and Cross",cordovaortizandcross.com,SMB,Healthcare,International,2023-12-26,47,lead,,False,False
3637,"Phillips, Sanchez and Martinez",phillipssanchezandmartinez.com,SMB,FinTech,North,2024-05-28,3,lead,,False,False
534,Kennedy-Suarez,kennedy-suarez.com,SMB,Healthcare,North,2025-02-06,8,lead,,False,False
3813,Lara-Avila,lara-avila.com,Mid-Market,FinTech,East,2023-03-09,24,lead,,False,False
3259,"Sullivan, White and Jackson",sullivanwhiteandjackson.com,Mid-Market,Education,East,2022-07-22,22,lead,,False,False
3710,Jones PLC,jonesplc.com,SMB,Retail,North,2022-11-13,7,lead,,False,False
2869,"Poole, Carter and Jordan",poolecarterandjordan.com,SMB,Retail,East,2024-06-05,26,lead,,False,False
1004,Alexander and Sons,alexanderandsons.com,Mid-Market,FinTech,East,2022-08-04,24,lead,,False,False
2679,Trujillo Ltd,trujilloltd.com,SMB,FinTech,East,2025-05-03,30,lead,,False,False
3178,"Wood, Pearson and Velasquez",woodpearsonandvelasquez.com,Mid-Market,Education,North,2024-11-08,3,lead,,False,False
3881,Rose Inc,roseinc.com,SMB,Education,South,2024-01-28,45,lead,,False,False
81,Rice-Romero,rice-romero.com,Mid-Market,Education,West,2025-06-07,6,lead,,False,False
438,Salazar-Olson,salazar-olson.com,Mid-Market,Education,East,2023-05-04,22,lead,,False,False
3874,Black LLC,blackllc.com,SMB,Retail,East,2022-11-24,23,lead,,False,False
1570,Powell and Sons,powellandsons.com,Mid-Market,Healthcare,North,2025-06-09,35,lead,,False,False
2068,Chavez Group,chavezgroup.com,SMB,Retail,East,2023-04-10,6,lead,,False,False
3825,"Cunningham, Carrillo and Hartman",cunninghamcarrilloandhartman.com,Mid-Market,Education,West,2024-11-29,33,lead,,False,False
3121,Vargas-Wells,vargas-wells.com,Mid-Market,Education,International,2024-07-20,46,lead,,False,False
1617,Thompson-Schmidt,thompson-schmidt.com,Enterprise,FinTech,International,2025-02-22,43,lead,,False,False
2756,"Sosa, Burns and Atkinson",sosaburnsandatkinson.com,Enterprise,FinTech,North,2024-12-22,38,lead,,False,False
901,"Hill, Edwards and Mckinney",hilledwardsandmckinney.com,Mid-Market,Retail,South,2024-04-06,39,lead,,False,False
2220,Blanchard-Perez,blanchard-perez.com,SMB,Healthcare,East,2025-04-15,25,lead,,False,False
1109,Herrera Ltd,herreraltd.com,SMB,Healthcare,East,2025-06-01,22,lead,,False,False
3719,Cantrell LLC,cantrellllc.com,Enterprise,Healthcare,North,2023-01-04,5,lead,,False,False
3835,"Brown, Nelson and West",brownnelsonandwest.com,Mid-Market,FinTech,South,2024-06-09,14,lead,,False,False
2265,Martinez-Myers,martinez-myers.com,SMB,Education,East,2025-03-02,21,lead,,False,False
1645,"Reed, Waters and Carlson",reedwatersandcarlson.com,SMB,FinTech,South,2025-06-25,49,lead,,False,False
216,"Wilson, Bailey and Stewart",wilsonbaileyandstewart.com,SMB,Education,North,2025-07-15,3,lead,,False,False
2890,"Conley, Ayers and Berg",conleyayersandberg.com,Mid-Market,Retail,South,2024-03-23,36,lead,,False,False
2461,Moore Inc,mooreinc.com,SMB,Education,West,2024-03-14,37,lead,,False,False
834,Hill Group,hillgroup.com,Mid-Market,Healthcare,South,2024-04-04,18,lead,,False,False
1711,"Mcmahon, Robles and Dixon",mcmahonroblesanddixon.com,SMB,FinTech,International,2023-08-19,49,lead,,False,False
2952,Davis-Smith,davis-smith.com,SMB,Education,South,2022-11-18,11,lead,,False,False
1096,Salazar-Griffin,salazar-griffin.com,SMB,FinTech,International,2025-02-04,50,lead,,False,False
522,Daugherty-Young,daugherty-young.com,Mid-Market,Retail,West,2024-08-15,33,lead,,False,False
662,Parker-Hayes,parker-hayes.com,SMB,Healthcare,West,2023-01-12,33,lead,,False,False
708,"Long, Gonzalez and Davidson",longgonzalezanddavidson.com,SMB,Retail,North,2023-02-08,31,lead,,False,False
602,Campos-Snyder,campos-snyder.com,SMB,Education,East,2023-07-04,25,lead,,False,False
1845,Nguyen LLC,nguyenllc.com,SMB,Retail,West,2023-09-30,37,lead,,False,False
3167,Richardson Ltd,richardsonltd.com,SMB,Education,International,2023-04-07,7,lead,,False,False
644,"Mercado, Nguyen and Schmidt",mercadonguyenandschmidt.com,SMB,Retail,International,2024-03-19,50,lead,,False,False
3568,Casey-Campbell,casey-campbell.com,SMB,Healthcare,West,2022-07-22,37,lead,,False,False
1293,"Lawson, Thompson and Barton",lawsonthompsonandbarton.com,SMB,Retail,South,2022-08-08,12,lead,,False,False
914,"Thomas, Garcia and Crosby",thomasgarciaandcrosby.com,SMB,Retail,North,2025-06-02,38,lead,,False,False
1383,"Harper, Aguilar and Valdez",harperaguilarandvaldez.com,SMB,Retail,International,2024-09-03,44,lead,,False,False
850,"Jackson, Lowe and Torres",jacksonloweandtorres.com,Enterprise,FinTech,East,2024-08-18,47,lead,,False,False
2499,Schroeder-Ward,schroeder-ward.com,Mid-Market,Education,South,2025-06-03,13,lead,,False,False
3914,Patel-Reed,patel-reed.com,SMB,FinTech,West,2025-05-12,39,lead,,False,False
2768,Allen-Davis,allen-davis.com,SMB,FinTech,West,2022-12-23,35,lead,,False,False
1790,Rodriguez-Mendez,rodriguez-mendez.com,SMB,Retail,North,2025-06-16,6,lead,,False,False
3158,Tucker Inc,tuckerinc.com,Mid-Market,FinTech,International,2023-10-15,45,lead,,False,False
1630,Mueller PLC,muellerplc.com,SMB,FinTech,North,2023-07-24,5,lead,,False,False
1235,Fernandez Ltd,fernandezltd.com,Mid-Market,FinTech,North,2025-06-23,2,lead,,False,False
2104,Hendricks Ltd,hendricksltd.com,SMB,Healthcare,East,2022-09-28,27,lead,,False,False
1611,Castro-Graham,castro-graham.com,Mid-Market,Retail,South,2025-02-04,9,lead,,False,False
1102,"Fowler, Herrera and Oneal",fowlerherreraandoneal.com,Enterprise,Education,West,2022-08-03,34,lead,,False,False
947,"Morton, Mckee and Robbins",mortonmckeeandrobbins.com,SMB,Education,International,2023-07-19,45,lead,,False,False
3507,Johnson Inc,johnsoninc.com,SMB,FinTech,International,2025-02-18,50,lead,,False,False
2894,Taylor-Hancock,taylor-hancock.com,SMB,Education,South,2024-07-18,13,lead,,False,False
1750,"Aguilar, Wall and Rodriguez",aguilarwallandrodriguez.com,Enterprise,Healthcare,East,2024-02-07,16,lead,,False,False
1972,"Miller, Mckinney and Johnson",millermckinneyandjohnson.com,Mid-Market,Retail,East,2025-04-29,30,lead,,False,False
110,"Wilkinson, Petty and Goodman",wilkinsonpettyandgoodman.com,SMB,FinTech,South,2023-07-16,16,lead,,False,False
13,"Tucker, Vaughan and Hernandez",tuckervaughanandhernandez.com,SMB,Retail,East,2024-01-09,26,lead,,False,False
2364,Cole-Kirk,cole-kirk.com,SMB,Healthcare,East,2023-02-23,30,lead,,False,False
549,Francis-Powell,francis-powell.com,SMB,Education,South,2024-02-16,11,lead,,False,False
2361,"Barnes, Edwards and Hill",barnesedwardsandhill.com,SMB,Education,West,2024-06-18,36,lead,,False,False
3076,Castro LLC,castrollc.com,Enterprise,FinTech,West,2023-10-16,38,lead,,False,False
325,Jones PLC,jonesplc.com,SMB,Retail,North,2024-12-14,1,lead,,False,False
3526,Petty PLC,pettyplc.com,Mid-Market,Healthcare,East,2023-04-09,27,lead,,False,False
2735,"Christian, Turner and Norris",christianturnerandnorris.com,SMB,Education,South,2023-03-06,46,lead,,False,False
748,"Rasmussen, Nguyen and Johnson",rasmussennguyenandjohnson.com,SMB,Education,East,2023-10-19,25,lead,,False,False
1132,"Myers, Arnold and Jones",myersarnoldandjones.com,Mid-Market,Retail,International,2025-03-15,43,lead,,False,False
1428,"Lewis, Matthews and Payne",lewismatthewsandpayne.com,SMB,Retail,West,2024-05-20,37,lead,,False,False
2983,Brooks Ltd,brooksltd.com,Enterprise,FinTech,North,2023-03-12,6,lead,,False,False
566,"Martin, Green and Blevins",martingreenandblevins.com,SMB,Retail,North,2023-05-03,3,lead,,False,False
1723,"Wang, Gray and Allen",wanggrayandallen.com,SMB,Education,East,2025-03-20,23,lead,,False,False
1482,"Hudson, Mercado and Phillips",hudsonmercadoandphillips.com,Mid-Market,Retail,International,2024-10-11,50,lead,,False,False
1487,Brooks-Henson,brooks-henson.com,Mid-Market,Retail,North,2024-09-19,38,lead,,False,False
1496,"Baker, Cruz and Bowman",bakercruzandbowman.com,SMB,Healthcare,West,2022-09-02,37,lead,,False,False
1064,"Vasquez, Holder and Ramsey",vasquezholderandramsey.com,Mid-Market,Healthcare,South,2024-10-28,15,lead,,False,False
1022,"King, Moon and Hall",kingmoonandhall.com,SMB,Education,East,2024-12-19,25,lead,,False,False
386,Yoder-Glenn,yoder-glenn.com,SMB,Education,North,2025-07-02,2,lead,,False,False
2534,"Smith, Ruiz and Alvarez",smithruizandalvarez.com,SMB,FinTech,West,2022-12-02,35,lead,,False,False
789,Williams-White,williams-white.com,Mid-Market,Healthcare,South,2023-08-28,20,lead,,False,False
3246,"Davidson, Walton and Espinoza",davidsonwaltonandespinoza.com,SMB,Education,North,2025-07-05,3,lead,,False,False
2466,Brown-Terry,brown-terry.com,Enterprise,Healthcare,South,2023-08-15,11,lead,,False,False
58,Knight Group,knightgroup.com,SMB,Education,East,2023-05-07,30,lead,,False,False
87,"Buckley, Moody and Lewis",buckleymoodyandlewis.com,SMB,FinTech,West,2024-07-12,37,lead,,False,False
2263,Lara Group,laragroup.com,Mid-Market,FinTech,North,2023-03-21,3,lead,,False,False
3110,Johnson Group,johnsongroup.com,SMB,Retail,West,2025-01-26,35,lead,,False,False
1220,"Gray, Friedman and Stuart",grayfriedmanandstuart.com,SMB,Retail,East,2022-10-10,25,lead,,False,False
894,Keller PLC,kellerplc.com,Mid-Market,Retail,West,2025-05-29,33,lead,,False,False
3550,Lopez-Dean,lopez-dean.com,SMB,Retail,South,2023-10-29,13,lead,,False,False
959,Smith Ltd,smithltd.com,SMB,Education,International,2022-11-22,48,lead,,False,False
3018,"Briggs, Price and Hamilton",briggspriceandhamilton.com,SMB,Education,East,2023-05-18,21,lead,,False,False
270,Chavez Ltd,chavezltd.com,Mid-Market,Retail,West,2023-03-02,22,lead,,False,False
2384,"Harvey, Park and Miller",harveyparkandmiller.com,Mid-Market,Education,East,2023-04-23,24,lead,,False,False
3797,"Mercer, Wood and Odom",mercerwoodandodom.com,SMB,Education,West,2024-01-21,35,lead,,False,False
3735,"Reynolds, Collins and Rodriguez",reynoldscollinsandrodriguez.com,SMB,Retail,West,2023-12-26,3,lead,,False,False
2486,Bates-Burke,bates-burke.com,SMB,FinTech,South,2024-05-26,15,lead,,False,False
1439,Chambers Group,chambersgroup.com,SMB,Retail,North,2024-05-09,8,lead,,False,False
3862,Farrell LLC,farrellllc.com,SMB,FinTech,International,2024-07-05,43,lead,,False,False
1944,"Reyes, Miller and Kelley",reyesmillerandkelley.com,SMB,FinTech,West,2023-09-11,13,lead,,False,False
1257,Barton Inc,bartoninc.com,SMB,FinTech,South,2023-12-07,13,lead,,False,False
738,Sanford LLC,sanfordllc.com,Mid-Market,FinTech,East,2023-01-27,25,lead,,False,False
2949,Roberson PLC,robersonplc.com,SMB,Retail,North,2023-06-15,2,lead,,False,False
2806,Wallace PLC,wallaceplc.com,Mid-Market,Education,North,2024-01-11,21,lead,,False,False
2971,Lambert Group,lambertgroup.com,SMB,FinTech,International,2023-01-16,44,lead,,False,False
2321,"Miller, Atkins and Moyer",milleratkinsandmoyer.com,SMB,FinTech,South,2025-05-01,12,lead,,False,False
1827,Short Inc,shortinc.com,Mid-Market,Healthcare,International,2022-12-01,49,lead,,False,False
2976,"Sosa, Cisneros and Sweeney",sosacisnerosandsweeney.com,SMB,Healthcare,South,2023-01-02,14,lead,,False,False
1761,"Stevenson, Logan and Smith",stevensonloganandsmith.com,Mid-Market,Healthcare,South,2023-09-07,14,lead,,False,False
847,Jennings-Wolfe,jennings-wolfe.com,SMB,Education,East,2024-02-26,45,lead,,False,False
2845,Miller PLC,millerplc.com,Mid-Market,Education,East,2024-05-02,29,lead,,False,False
452,Thompson-Rosario,thompson-rosario.com,SMB,FinTech,North,2023-05-06,8,lead,,False,False
498,Spencer-Pope,spencer-pope.com,SMB,Retail,West,2023-06-13,36,lead,,False,False
497,Martinez PLC,martinezplc.com,SMB,Education,North,2022-11-09,5,lead,,False,False
2658,"Smith, Wilkins and Gonzalez",smithwilkinsandgonzalez.com,SMB,Retail,International,2024-09-05,48,lead,,False,False
283,"Gordon, Robinson and Davis",gordonrobinsonanddavis.com,SMB,FinTech,South,2023-11-23,11,lead,,False,False
791,Brown-Foster,brown-foster.com,SMB,Healthcare,South,2023-08-21,49,lead,,False,False
991,Gomez PLC,gomezplc.com,Mid-Market,Healthcare,North,2023-06-13,4,lead,,False,False
3995,"Day, Rodriguez and Ramos",dayrodriguezandramos.com,Mid-Market,Retail,East,2023-12-20,25,lead,,False,False
811,Phillips and Sons,phillipsandsons.com,Mid-Market,FinTech,North,2023-03-24,4,lead,,False,False
3154,"Ramirez, Gray and Turner",ramirezgrayandturner.com,SMB,FinTech,South,2025-05-14,16,lead,,False,False
1205,"Simpson, Pierce and Evans",simpsonpierceandevans.com,SMB,Retail,South,2023-11-27,6,lead,,False,False
2728,"Leon, Shaw and Lewis",leonshawandlewis.com,SMB,Retail,South,2025-02-08,19,lead,,False,False
24,"Leonard, Yoder and Rodriguez",leonardyoderandrodriguez.com,Mid-Market,FinTech,West,2023-03-31,35,lead,,False,False
3648,Jordan-Fleming,jordan-fleming.com,SMB,Healthcare,North,2024-04-10,3,lead,,False,False
2253,"Flores, Houston and Jackson",floreshoustonandjackson.com,SMB,Retail,South,2022-10-11,13,lead,,False,False
995,Cooper Inc,cooperinc.com,Mid-Market,Healthcare,North,2024-08-21,6,lead,,False,False
2916,"Parker, Lyons and Smith",parkerlyonsandsmith.com,SMB,Education,International,2025-02-12,45,lead,,False,False
1359,Melendez LLC,melendezllc.com,Enterprise,Healthcare,South,2023-11-27,13,lead,,False,False
162,"Moore, Moore and Kim",mooremooreandkim.com,SMB,Healthcare,West,2024-03-19,40,lead,,False,False
2627,"Gomez, Hudson and Rodriguez",gomezhudsonandrodriguez.com,Enterprise,Healthcare,North,2023-01-09,10,lead,,False,False
297,"Miller, Phillips and Reilly",millerphillipsandreilly.com,SMB,Retail,International,2023-03-08,44,lead,,False,False
1178,Alexander Inc,alexanderinc.com,Mid-Market,Healthcare,International,2024-08-15,19,lead,,False,False
3983,Gates LLC,gatesllc.com,Mid-Market,FinTech,East,2023-09-21,19,lead,,False,False
3979,"Silva, Williams and Schaefer",silvawilliamsandschaefer.com,Mid-Market,FinTech,East,2025-01-05,29,lead,,False,False
1877,Reyes Inc,reyesinc.com,SMB,FinTech,East,2023-01-14,26,lead,,False,False
3934,"Garcia, Reed and Snyder",garciareedandsnyder.com,SMB,Education,North,2023-04-18,7,lead,,False,False
3025,Morris Inc,morrisinc.com,Mid-Market,Healthcare,South,2023-08-25,15,lead,,False,False
1688,Cook-Bell,cook-bell.com,SMB,Healthcare,East,2023-08-04,27,lead,,False,False
2504,Gill Group,gillgroup.com,SMB,Retail,East,2024-10-24,25,lead,,False,False
41,"Phelps, Morgan and Tate",phelpsmorganandtate.com,SMB,Education,West,2024-03-19,40,lead,,False,False
3014,Lee LLC,leellc.com,SMB,Healthcare,North,2023-02-19,5,lead,,False,False
206,"Snyder, Hernandez and Martin",snyderhernandezandmartin.com,SMB,Retail,South,2022-08-20,16,lead,,False,False
3885,"Bowers, Rivera and Miller",bowersriveraandmiller.com,Mid-Market,Healthcare,South,2025-04-28,46,lead,,False,False
521,Sosa Group,sosagroup.com,Enterprise,Education,North,2025-02-12,9,lead,,False,False
1673,Nelson Ltd,nelsonltd.com,Mid-Market,Healthcare,East,2022-11-03,25,lead,,False,False
966,"Castro, George and Gilbert",castrogeorgeandgilbert.com,SMB,FinTech,West,2025-04-24,38,lead,,False,False
2146,Proctor LLC,proctorllc.com,SMB,Education,West,2024-06-07,34,lead,,False,False
1878,Stuart-Jones,stuart-jones.com,Mid-Market,Education,West,2023-12-04,33,lead,,False,False
2881,"White, Hughes and Kim",whitehughesandkim.com,SMB,Education,South,2023-03-03,36,lead,,False,False
2570,"Wright, Medina and Rivera",wrightmedinaandrivera.com,SMB,FinTech,West,2023-01-14,37,lead,,False,False
3117,Mercer-Farrell,mercer-farrell.com,SMB,Education,South,2023-08-07,20,lead,,False,False
2690,Leon PLC,leonplc.com,SMB,Education,West,2024-08-13,36,lead,,False,False
373,Chapman LLC,chapmanllc.com,Mid-Market,Education,South,2023-04-06,12,lead,,False,False
1314,"Barron, Williams and Green",barronwilliamsandgreen.com,SMB,Healthcare,West,2025-05-03,33,lead,,False,False
3160,"Hernandez, Johnson and Good",hernandezjohnsonandgood.com,Mid-Market,Education,West,2023-01-16,31,lead,,False,False
1099,Howe-Simon,howe-simon.com,SMB,Retail,South,2024-03-09,19,lead,,False,False
3991,Wagner-Jenkins,wagner-jenkins.com,SMB,Healthcare,International,2024-07-07,49,lead,,False,False
